question_id,question,question_type,difficulty,gold_chunk_ids,retrieved_chunk_ids,scores,chunk_config,embedding_model,recall@1,precision@1,mrr@1,recall@3,precision@3,mrr@3,recall@5,precision@5,mrr@5,recall@10,precision@10,mrr@10
2,What feature does the Cascadia 17 include to enhance stability on the trail?,factual,easy,[2],"[118, 120, 2, 117, 121, 124, 130, 126, 123, 188]","[0.8631417155265808, 0.8575696349143982, 0.8527940511703491, 0.8286103010177612, 0.8281405568122864, 0.8089538216590881, 0.8061060905456543, 0.8059402108192444, 0.8038508892059326, 0.8013942837715149]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
3,What feature does the High Point Waterproof Pant provide for runners?,factual,easy,[3],"[3, 2, 182, 119, 121, 127, 189, 130, 117, 36]","[0.8984144330024719, 0.8358678817749023, 0.8213054537773132, 0.817986786365509, 0.8178873658180237, 0.8150207996368408, 0.8103258609771729, 0.8071608543395996, 0.8050305247306824, 0.8042246699333191]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
4,What does Run Signature help you determine in relation to running shoes?,factual,medium,[4],"[4, 0, 5, 1, 6, 73, 138, 98, 117, 101]","[0.8992112278938293, 0.8338123559951782, 0.8263291120529175, 0.8199440240859985, 0.8154136538505554, 0.8137173652648926, 0.8111294507980347, 0.8058599829673767, 0.804206132888794, 0.801054835319519]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
5,"What can be inferred about the pricing strategy for the items listed, given that multiple items share the same price of $170?",analytical,medium,[125],"[202, 224, 226, 207, 213, 223, 210, 216, 218, 225]","[0.769970715045929, 0.7650229334831238, 0.7617645859718323, 0.758737325668335, 0.7562291622161865, 0.7528553009033203, 0.748895525932312, 0.7480823993682861, 0.7472480535507202, 0.7440124154090881]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"How do the design features of the Caldera 6 contribute to its performance on uneven terrain, and what implications might this have for users with specific trail running needs?",analytical,medium,[126],"[117, 126, 118, 120, 2, 119, 130, 187, 101, 188]","[0.8479750752449036, 0.8341764211654663, 0.8281558156013489, 0.81651771068573, 0.8128588199615479, 0.8124027848243713, 0.8074876070022583, 0.8073402643203735, 0.8024896383285522, 0.8024195432662964]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
7,How does the integration of recycled materials in the shoe design reflect broader trends in consumer preferences and environmental awareness in the outdoor apparel industry?,analytical,medium,[127],"[103, 111, 188, 121, 0, 120, 127, 118, 134, 117]","[0.8106151819229126, 0.8095073699951172, 0.8075220584869385, 0.806063711643219, 0.8032289147377014, 0.800243616104126, 0.7988526821136475, 0.7976454496383667, 0.7955782413482666, 0.7946445941925049]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.14285714285714285
8,"What new features in the Fall 2023 footwear collection enhance performance for both road and trail runners, and how do these innovations reflect the brand's commitment to supporting all types of runners?",multi-hop,medium,"[0, 1, 2]","[1, 0, 98, 188, 117, 193, 171, 132, 5, 177]","[0.8805639147758484, 0.8641345500946045, 0.8550300598144531, 0.8538399934768677, 0.8481744527816772, 0.8474711179733276, 0.846177339553833, 0.8450431227684021, 0.8447455167770386, 0.8442770838737488]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
9,"How do the features of the High Point apparel and the Run Signature shoe selection process contribute to a runner’s overall performance and safety, especially under varying weather conditions and personal preferences?",multi-hop,hard,"[3, 4, 5]","[3, 4, 0, 1, 2, 117, 5, 73, 119, 6]","[0.873227596282959, 0.8539201021194458, 0.8417311906814575, 0.8307020664215088, 0.8305174708366394, 0.8273516297340393, 0.8205090165138245, 0.818974494934082, 0.816926121711731, 0.8093336224555969]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,1.0,0.3,1.0
10,What new technology is featured in the updated Adrenaline GTS 23 and how does it support runners according to the contents listed in Passage 1?,boundary,medium,"[0, 1]","[1, 6, 73, 164, 80, 45, 141, 81, 86, 5]","[0.8707356452941895, 0.8654627799987793, 0.8557057976722717, 0.8437100648880005, 0.8421251773834229, 0.8411036133766174, 0.8316000699996948, 0.8282543420791626, 0.8265753984451294, 0.8238726854324341]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
11,"What features of the Cascadia 17 enhance its performance for trail running, and how does it compare to the Divide 4 in terms of transitioning from road to trail?",boundary,medium,"[1, 2]","[118, 2, 117, 119, 120, 1, 134, 121, 130, 73]","[0.8937276601791382, 0.8762915134429932, 0.8713976144790649, 0.8429548740386963, 0.8408056497573853, 0.8278231024742126, 0.8277029991149902, 0.8202636241912842, 0.810499370098114, 0.8063996434211731]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,ada-002,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.2,0.5,1.0,0.2,0.5
0,What is the page number for the 'CUSHION' section in the Fall 23 Footwear contents?,factual,easy,[0],"[0, 205, 217, 201, 208, 225, 61, 220, 44, 39]","[0.5827448964118958, 0.512681782245636, 0.5024925470352173, 0.5013881325721741, 0.5003258585929871, 0.4837542772293091, 0.476634681224823, 0.47575438022613525, 0.4744218587875366, 0.47110700607299805]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[6, 38, 45, 141, 60, 80, 164, 110, 187, 1]","[0.7039186954498291, 0.6776844263076782, 0.6729540824890137, 0.6520000696182251, 0.6490869522094727, 0.6489334106445312, 0.6471908092498779, 0.6444153785705566, 0.641855776309967, 0.6380300521850586]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1
2,What feature does the Cascadia 17 include to enhance stability on the trail?,factual,easy,[2],"[120, 118, 2, 121, 187, 126, 117, 127, 130, 119]","[0.7112071514129639, 0.6892966032028198, 0.6536173820495605, 0.6510449647903442, 0.6176802515983582, 0.6039711236953735, 0.5936426520347595, 0.5887086391448975, 0.584676206111908, 0.5777503252029419]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
3,What feature does the High Point Waterproof Pant provide for runners?,factual,easy,[3],"[3, 2, 131, 127, 189, 119, 130, 121, 36, 182]","[0.6137335300445557, 0.578829288482666, 0.4983833432197571, 0.49150168895721436, 0.48937541246414185, 0.48287713527679443, 0.4734046459197998, 0.4631708264350891, 0.45806992053985596, 0.45187026262283325]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
4,What does Run Signature help you determine in relation to running shoes?,factual,medium,[4],"[4, 187, 5, 186, 0, 55, 1, 138, 51, 7]","[0.6576055288314819, 0.5010591745376587, 0.48716437816619873, 0.4683190584182739, 0.464146226644516, 0.45741862058639526, 0.4546467661857605, 0.45275822281837463, 0.45232826471328735, 0.44325920939445496]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
5,"What can be inferred about the pricing strategy for the items listed, given that multiple items share the same price of $170?",analytical,medium,[125],"[226, 207, 216, 213, 224, 204, 202, 221, 212, 210]","[0.3502473831176758, 0.3372001647949219, 0.33172571659088135, 0.3280699551105499, 0.32032960653305054, 0.31792300939559937, 0.302888959646225, 0.3026934862136841, 0.3019274175167084, 0.2988743782043457]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"How do the design features of the Caldera 6 contribute to its performance on uneven terrain, and what implications might this have for users with specific trail running needs?",analytical,medium,[126],"[126, 187, 2, 117, 186, 120, 119, 118, 130, 131]","[0.6518685817718506, 0.6060231924057007, 0.5892801284790039, 0.5854790210723877, 0.5754919052124023, 0.5754759311676025, 0.5735337138175964, 0.564714252948761, 0.5607817769050598, 0.5410550832748413]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
7,How does the integration of recycled materials in the shoe design reflect broader trends in consumer preferences and environmental awareness in the outdoor apparel industry?,analytical,medium,[127],"[189, 121, 107, 103, 120, 127, 188, 111, 118, 130]","[0.45952966809272766, 0.44545063376426697, 0.4373871386051178, 0.4250713288784027, 0.41973060369491577, 0.4119511842727661, 0.40396830439567566, 0.39589929580688477, 0.39440757036209106, 0.392952024936676]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.16666666666666666
8,"What new features in the Fall 2023 footwear collection enhance performance for both road and trail runners, and how do these innovations reflect the brand's commitment to supporting all types of runners?",multi-hop,medium,"[0, 1, 2]","[1, 2, 188, 5, 187, 3, 104, 106, 34, 102]","[0.7509547472000122, 0.6669284105300903, 0.652035653591156, 0.6348283290863037, 0.6234167814254761, 0.6204432249069214, 0.614974319934845, 0.6144751310348511, 0.6144458651542664, 0.6141331195831299]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
9,"How do the features of the High Point apparel and the Run Signature shoe selection process contribute to a runner’s overall performance and safety, especially under varying weather conditions and personal preferences?",multi-hop,hard,"[3, 4, 5]","[3, 2, 4, 189, 73, 1, 187, 0, 74, 51]","[0.7013675570487976, 0.6247245669364929, 0.5895408391952515, 0.5626422166824341, 0.5455604195594788, 0.5385922193527222, 0.5361642837524414, 0.5283203721046448, 0.5272961854934692, 0.515130877494812]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
10,What new technology is featured in the updated Adrenaline GTS 23 and how does it support runners according to the contents listed in Passage 1?,boundary,medium,"[0, 1]","[6, 45, 187, 1, 80, 110, 141, 38, 7, 60]","[0.7020813226699829, 0.6880560517311096, 0.6848794221878052, 0.6739522218704224, 0.6717635989189148, 0.6712071299552917, 0.668232262134552, 0.6583609580993652, 0.6564524173736572, 0.6547744274139404]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.25,0.5,0.1,0.25
11,"What features of the Cascadia 17 enhance its performance for trail running, and how does it compare to the Divide 4 in terms of transitioning from road to trail?",boundary,medium,"[1, 2]","[118, 2, 119, 120, 134, 117, 121, 220, 130, 187]","[0.7914604544639587, 0.734749436378479, 0.678943395614624, 0.6692711114883423, 0.6543363928794861, 0.6533670425415039, 0.6383984088897705, 0.5927954912185669, 0.5876325964927673, 0.5792977809906006]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-large,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.2,0.5,0.5,0.1,0.5
0,What is the page number for the 'CUSHION' section in the Fall 23 Footwear contents?,factual,easy,[0],"[0, 225, 205, 208, 70, 108, 122, 61, 171, 83]","[0.6047106981277466, 0.557763397693634, 0.5526182651519775, 0.5413932204246521, 0.5395373106002808, 0.5383509397506714, 0.535101592540741, 0.5326530933380127, 0.5323060154914856, 0.5298972129821777]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature?,factual,easy,[1],"[6, 80, 141, 164, 45, 60, 38, 110, 81, 73]","[0.5168592929840088, 0.5117462277412415, 0.5107905864715576, 0.510495126247406, 0.5078935623168945, 0.5031370520591736, 0.5010361075401306, 0.4945752024650574, 0.46259650588035583, 0.45637500286102295]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What feature does the Cascadia 17 include to enhance stability on the trail?,factual,easy,[2],"[118, 120, 2, 117, 187, 121, 130, 126, 134, 221]","[0.6543174982070923, 0.6333346366882324, 0.6186354160308838, 0.5856183171272278, 0.5482969880104065, 0.5388802289962769, 0.5224303603172302, 0.5145799517631531, 0.4794772267341614, 0.47319528460502625]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
3,What feature does the High Point Waterproof Pant provide for runners?,factual,easy,[3],"[3, 2, 130, 127, 120, 189, 119, 182, 131, 118]","[0.6835458874702454, 0.5433473587036133, 0.48226889967918396, 0.4808872640132904, 0.47328370809555054, 0.4656904637813568, 0.45497748255729675, 0.4477996230125427, 0.44501930475234985, 0.4440898895263672]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
4,What does Run Signature help you determine in relation to running shoes?,factual,medium,[4],"[4, 0, 5, 51, 1, 7, 187, 73, 189, 55]","[0.6407250165939331, 0.514390230178833, 0.5099838972091675, 0.45244964957237244, 0.4486851990222931, 0.447128027677536, 0.4447164535522461, 0.4413337707519531, 0.43928009271621704, 0.4324679672718048]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
5,"What can be inferred about the pricing strategy for the items listed, given that multiple items share the same price of $170?",analytical,medium,[125],"[224, 219, 223, 213, 222, 206, 216, 207, 204, 208]","[0.36344683170318604, 0.33668097853660583, 0.33377644419670105, 0.3195604085922241, 0.3195374608039856, 0.3150521516799927, 0.31295791268348694, 0.3125196099281311, 0.3091401755809784, 0.3078821301460266]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,"How do the design features of the Caldera 6 contribute to its performance on uneven terrain, and what implications might this have for users with specific trail running needs?",analytical,medium,[126],"[117, 126, 2, 187, 118, 120, 130, 119, 186, 134]","[0.5879755020141602, 0.5739401578903198, 0.5474538803100586, 0.5414084196090698, 0.5399221181869507, 0.5206561088562012, 0.5127403140068054, 0.4908739924430847, 0.46113380789756775, 0.4409341514110565]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
7,How does the integration of recycled materials in the shoe design reflect broader trends in consumer preferences and environmental awareness in the outdoor apparel industry?,analytical,medium,[127],"[188, 111, 121, 103, 120, 189, 107, 118, 181, 127]","[0.4761865735054016, 0.4614388346672058, 0.4534432291984558, 0.45270276069641113, 0.4516332447528839, 0.4489907920360565, 0.4469776749610901, 0.4334377944469452, 0.4215462803840637, 0.4187050461769104]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1
8,"What new features in the Fall 2023 footwear collection enhance performance for both road and trail runners, and how do these innovations reflect the brand's commitment to supporting all types of runners?",multi-hop,medium,"[0, 1, 2]","[1, 188, 181, 171, 2, 187, 186, 98, 177, 130]","[0.7347992658615112, 0.6803240180015564, 0.6456658244132996, 0.6438179016113281, 0.643166184425354, 0.6266776919364929, 0.6264714002609253, 0.6221484541893005, 0.6188898086547852, 0.6163195371627808]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
9,"How do the features of the High Point apparel and the Run Signature shoe selection process contribute to a runner’s overall performance and safety, especially under varying weather conditions and personal preferences?",multi-hop,hard,"[3, 4, 5]","[3, 2, 1, 4, 5, 189, 0, 187, 138, 7]","[0.6998352408409119, 0.5748769640922546, 0.5361598134040833, 0.5352351665496826, 0.5307155847549438, 0.5240919589996338, 0.5198161005973816, 0.50944584608078, 0.49986469745635986, 0.49750104546546936]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,0.3,1.0
10,What new technology is featured in the updated Adrenaline GTS 23 and how does it support runners according to the contents listed in Passage 1?,boundary,medium,"[0, 1]","[6, 1, 5, 164, 187, 73, 141, 80, 45, 110]","[0.6067689061164856, 0.5870622396469116, 0.5801039934158325, 0.5795564651489258, 0.578849732875824, 0.5785599946975708, 0.5746914148330688, 0.5644816756248474, 0.5618144869804382, 0.5573582053184509]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.2,0.5,0.5,0.1,0.5
11,"What features of the Cascadia 17 enhance its performance for trail running, and how does it compare to the Divide 4 in terms of transitioning from road to trail?",boundary,medium,"[1, 2]","[118, 2, 117, 120, 134, 119, 121, 221, 130, 187]","[0.7011793851852417, 0.6960379481315613, 0.6526695489883423, 0.5616337060928345, 0.5235434770584106, 0.5234045386314392, 0.5099925398826599, 0.5039678812026978, 0.4904223680496216, 0.48418474197387695]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs256__ov64,openai-small,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.2,0.5,0.5,0.1,0.5
0,What is the first section listed in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 25, 33, 17, 38, 44, 82, 41, 78, 85]","[0.8719558119773865, 0.8430548310279846, 0.8377301096916199, 0.8363907337188721, 0.8360975384712219, 0.8353327512741089, 0.8349565267562866, 0.8337388038635254, 0.8335705399513245, 0.8333120346069336]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[1],"[5, 28, 29, 4, 1, 81, 40, 84, 46, 9]","[0.8322461247444153, 0.831993818283081, 0.8304399251937866, 0.8244150280952454, 0.8114849328994751, 0.8081203699111938, 0.8068515062332153, 0.8055206537246704, 0.8029791712760925, 0.7989013195037842]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,1.0,0.1,0.2
2,What features does the High Point Waterproof Pant offer?,factual,easy,[2],"[2, 74, 1, 79, 23, 76, 108, 69, 71, 72]","[0.8739780187606812, 0.8077859282493591, 0.8027523756027222, 0.7944681644439697, 0.7929855585098267, 0.790272057056427, 0.7872582674026489, 0.7862935066223145, 0.783893346786499, 0.7811985611915588]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What are the three types of running shoes described in the text?,factual,easy,[3],"[0, 3, 1, 108, 80, 69, 46, 28, 95, 106]","[0.8315847516059875, 0.8289699554443359, 0.8176432251930237, 0.8122267723083496, 0.8038790225982666, 0.8025701642036438, 0.8003043532371521, 0.8002994656562805, 0.7994927167892456, 0.7970582842826843]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
4,What is the main upgrade feature of the Adrenaline GTS 23 shoes?,factual,medium,[4],"[29, 28, 4, 5, 1, 40, 46, 84, 81, 65]","[0.8653008937835693, 0.8574379086494446, 0.8542008996009827, 0.8541807532310486, 0.8365846276283264, 0.8276533484458923, 0.8265609741210938, 0.8257230520248413, 0.8253552913665771, 0.8222379684448242]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
5,"How does the incorporation of recycled materials impact the overall branding strategy of the footwear product, particularly in relation to environmental concerns?",analytical,medium,[68],"[0, 108, 68, 80, 15, 76, 69, 13, 74, 14]","[0.7797589898109436, 0.7769402265548706, 0.7750656008720398, 0.7750204801559448, 0.7732250094413757, 0.7680423259735107, 0.7671399116516113, 0.7640758752822876, 0.7631444931030273, 0.7616580128669739]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
6,How do the features of the Cascadia 17 and Divide 4 shoes reflect the differing needs of trail runners compared to those who transition between road and trail running?,analytical,medium,[69],"[69, 70, 1, 77, 71, 0, 108, 72, 3, 75]","[0.8924033641815186, 0.8567709922790527, 0.8546997904777527, 0.8255517482757568, 0.8227545022964478, 0.8206029534339905, 0.8201948404312134, 0.8178187012672424, 0.8165522217750549, 0.8103109002113342]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
7,How does the design philosophy of the Divide 4 GTX and Cascadia 17 reflect a growing trend towards sustainability in outdoor footwear?,analytical,medium,[70],"[69, 70, 1, 71, 108, 72, 15, 78, 74, 29]","[0.8853038549423218, 0.8495664000511169, 0.8414037227630615, 0.8359407782554626, 0.834827184677124, 0.8326244354248047, 0.8259841203689575, 0.819370448589325, 0.8151347041130066, 0.8117196559906006]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
8,"How do the new footwear technologies and apparel features introduced in Fall 2023 address the needs of runners in varying environments, both on the road and trail?",multi-hop,hard,"[0, 1, 2]","[1, 108, 0, 95, 69, 47, 59, 71, 99, 25]","[0.8791636824607849, 0.8608036637306213, 0.859437882900238, 0.8398874998092651, 0.8397728204727173, 0.8394235968589783, 0.8350231647491455, 0.8346354961395264, 0.833482563495636, 0.8325270414352417]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.2,1.0
9,"How do the features of the Adrenaline GTS 23 and Glycerin 20 running shoes enhance the running experience, and what specific technologies contribute to their performance according to the passages?",multi-hop,hard,"[3, 4, 5]","[4, 5, 1, 28, 29, 46, 3, 80, 84, 40]","[0.8768230676651001, 0.8698527812957764, 0.8570786714553833, 0.854398250579834, 0.8528777360916138, 0.8464494347572327, 0.8457115888595581, 0.8291091918945312, 0.828048825263977, 0.8270891904830933]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,1.0,0.3,1.0
10,What specific features of the updated Adrenaline GTS 23 and the Cascadia 17 are highlighted in the Fall 2023 footwear collection?,boundary,medium,"[0, 1]","[1, 29, 71, 95, 110, 69, 6, 28, 0, 25]","[0.8761178851127625, 0.8588940501213074, 0.857638418674469, 0.8520240783691406, 0.8510950803756714, 0.8489677906036377, 0.8353457450866699, 0.833733320236206, 0.8329267501831055, 0.8325926065444946]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,1.0,0.2,1.0
11,What features in the High Point apparel enhance comfort and protection for runners in varying weather conditions?,boundary,medium,"[1, 2]","[2, 1, 0, 108, 84, 74, 28, 40, 90, 69]","[0.9166353940963745, 0.858444094657898, 0.8210365176200867, 0.8198387622833252, 0.8179571628570557, 0.8174043297767639, 0.8156506419181824, 0.8114302158355713, 0.8111798167228699, 0.8069907426834106]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,ada-002,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.2,1.0
0,What is the first section listed in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 121, 17, 117, 116, 25, 125, 108, 38, 114]","[0.5754150748252869, 0.525718629360199, 0.5197861790657043, 0.5183607339859009, 0.5158784985542297, 0.5119860768318176, 0.5113981366157532, 0.5074803233146667, 0.5048445463180542, 0.5045223236083984]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[1],"[5, 28, 107, 106, 4, 29, 24, 95, 81, 9]","[0.6795437335968018, 0.6758459806442261, 0.665325939655304, 0.6507797241210938, 0.6479225754737854, 0.6443435549736023, 0.6394032835960388, 0.6294263601303101, 0.6282005310058594, 0.6112202405929565]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What features does the High Point Waterproof Pant offer?,factual,easy,[2],"[2, 72, 79, 76, 74, 70, 1, 108, 107, 71]","[0.42722854018211365, 0.3837178349494934, 0.382097065448761, 0.3597274124622345, 0.35506168007850647, 0.3503860831260681, 0.3359227478504181, 0.3357453942298889, 0.3230401873588562, 0.31998199224472046]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
